"","ExR_43","ExR_57","ExR_62","ExR_65","ExR_69","ExR_72","ExR_76","ExR_79","ExR_83","NGRDI_43","NGRDI_57","NGRDI_62","NGRDI_65","NGRDI_69","NGRDI_72","NGRDI_76","NGRDI_79","NGRDI_83"
"Y116",0.142227588547868,0.12305438462085,0.110146662979704,0.0987454404965051,0.0499389339888921,0.0691168051248253,0.0696400594015691,0.0725352271624303,0.0603456348849448,0.0279801542335106,0.0489905129916019,0.0608220531104418,0.0708876442774116,0.123387366543422,0.117369423375882,0.0742940016604613,0.0786204372270882,0.0936759430410815
"Y117",0.146459633353298,0.108819719409637,0.100801322051725,0.0869905060560373,0.0517632111941596,0.0642565317741204,0.0798431595590318,0.0778165614878192,0.0654560125596018,0.0261190794607004,0.0570430706860272,0.0643041860262477,0.0749905866252892,0.120077289413322,0.118185702622526,0.0653584363079115,0.070659491721617,0.085374890330405
"Y118",0.139703199343248,0.106133990815934,0.0981923523385491,0.0882119775278669,0.0265138302604296,0.0444584844559371,0.0513205946934473,0.0626277427073967,0.0482184406767482,0.0266514827836967,0.0584411497490057,0.0691106088459618,0.0776686866118531,0.145493013390017,0.132756771051752,0.0927070019676938,0.0856025276354227,0.0999936496765475
"Y119",0.14256423038272,0.120884930745895,0.11199147359353,0.104468661478969,0.0500920858473388,0.0845626353292159,0.0702485033936387,0.0713080947186715,0.0637471035357475,0.0270399130161298,0.0516636935200299,0.0612297109365833,0.0649158129225933,0.118576325909006,0.102793985179718,0.0730829034250333,0.0774373145946974,0.0909601129506329
"Y120",0.131020417444972,0.113309572314191,0.110145308347707,0.095977127044875,0.0484785369656444,0.0752200514194715,0.0684639398048935,0.070904054245682,0.0722847028385198,0.0305534947243656,0.0564390603386436,0.0620834917642061,0.0734998289361826,0.127025231432022,0.111244060734925,0.0728226406480092,0.0783218383977196,0.0797580245650427
"Y121",0.134707476140772,0.110308684418895,0.0974750104495675,0.0888400719604226,0.0393660411743657,0.0662169458630856,0.0719658097354542,0.0792135597810397,0.0679660227046151,0.0291047510109696,0.0586076958706119,0.0698730282946263,0.0769111478116254,0.133146446271059,0.117506958396159,0.0745158490590016,0.0720804286113629,0.0874218729257123
"Y122",0.1282641371857,0.0987969927596841,0.100482653867391,0.0912178053729099,0.0357874964175155,0.0609045003075001,0.056190761518508,0.0583465395322754,0.063390618203202,0.031506327143954,0.0623667544296766,0.0667699177606651,0.0732330054523614,0.139795477153419,0.122001942448194,0.0864903649297303,0.0883180652873852,0.0887586685452527
"Y123",0.138388907665564,0.113170254688067,0.110383294855348,0.0964250397289561,0.048519206899819,0.0740020548992649,0.0761614634880383,0.0793978831738552,0.0761334007153522,0.0271701096747896,0.0550000345738463,0.0607521311270038,0.0718269508139743,0.124369829113201,0.110919612978881,0.0715830901201349,0.0700673604551796,0.0782479388627668
"Y124",0.142249329387887,0.118237387167315,0.108732570249884,0.100622083240339,0.0485369886342599,0.0787348309107729,0.063337208889291,0.0663563986250265,0.0669649969903679,0.0266350346245589,0.0473976370381593,0.0636428972904957,0.0691352932378566,0.127870822822098,0.11074640453858,0.0812121782535847,0.0834243774203014,0.0859431382079984
"Y125",0.139660389658522,0.106911599365653,0.0991910766620361,0.0899698627942788,0.0386001374070705,0.0603200084944966,0.0682413217993685,0.0709845948034617,0.0675525102443195,0.0266460236728907,0.0583978706361065,0.0680034309945024,0.0765663470935699,0.134814828445662,0.121345110295471,0.0767276076302589,0.0814232527921585,0.0872610735276671
"Y126",0.13621347616401,0.10465287680268,0.104109980977848,0.0919873258027606,0.0363247066792218,0.0629838134105347,0.0706716555322535,0.0740181795024276,0.0664131514851573,0.0281533791036679,0.0618133105258282,0.0674354872326261,0.076152160252893,0.136295533394215,0.119829578702015,0.0753517857213751,0.0757159300557514,0.0870100006712622
"Y127",0.138534100473073,0.119309180433437,0.116192902916148,0.102906964730887,0.0526957453773569,0.0911361150648865,0.0699470203698805,0.0774289645982579,0.0657302985841276,0.0246422746367469,0.0518041383655973,0.0592261475447752,0.0684449415821817,0.12185460606404,0.103020496370286,0.0770997269537008,0.0749201986602843,0.0880338559495789
"Y128",0.14326349659573,0.115855196440697,0.115701515154019,0.0985584887724023,0.0456851890660902,0.0778437900140914,0.0690804124379651,0.074739582169518,0.0669293590411532,0.0245471148057578,0.0519776917826931,0.0561583531942982,0.0686470852165812,0.124449522260352,0.109155218153877,0.0746007223771505,0.07529308239444,0.0830862148179424
"Y129",0.136977762923987,0.109862221004671,0.101528074948926,0.0857809034228252,0.0353112209448024,0.0505866417784615,0.0543149539269551,0.0674494229764678,0.0659794291300185,0.0291383152419781,0.0587889758383908,0.069010838050369,0.0821688193768935,0.137645901895475,0.130007259204255,0.0950509035143369,0.0841974091988485,0.0853463421057955
"Y130",0.132319800623061,0.111920000328841,0.10711093655002,0.102264051091243,0.0507468458079526,0.0826064519325562,0.0788485653625077,0.0792778602979405,0.062724360015904,0.0292896496898233,0.0553472898606454,0.0628009006513236,0.0648304523963279,0.119089862100179,0.10427515981097,0.0642628412277681,0.0667573551962998,0.0861292904517516
"Y131",0.135696562188707,0.098806872704455,0.0945455526286378,0.085212139581193,0.0464350857285168,0.0585123697266043,0.0747966745771155,0.0666074895094121,0.0531031094306348,0.0273533359370992,0.0626377638264905,0.0708073832083786,0.0778139999601381,0.123280940451274,0.121579562954186,0.0618713429544893,0.0777224326591684,0.0968566303912619
"Y132",0.130651652250027,0.101547915348329,0.0974424838254171,0.0895979081750151,0.0364673798945936,0.0627432201059684,0.0601046556882978,0.070865429733268,0.061991374902779,0.0300740388571403,0.0649067619120398,0.0713528603035228,0.0754853931857871,0.13465067525596,0.119992338415486,0.0783686734793442,0.0749774305355999,0.0870119932706048
"Y133",0.126996447463081,0.103521667564711,0.0961272452940159,0.0888924291787989,0.0401723157152295,0.0663420397761103,0.0637599346987039,0.0649893770686019,0.0528505406290237,0.0306518403390608,0.0579756857971812,0.0706229148490452,0.0757935967109607,0.133588105022119,0.11707678882857,0.0770822970804627,0.0792147083773422,0.0935365715902019
"Y134",0.14203783988865,0.118292771279659,0.0987443259163781,0.0894720085098432,0.0584362270437765,0.0973105239294379,0.0814116346995574,0.0861098440439527,0.0724432671931696,0.0274208945573804,0.0447442521617156,0.0638357620680408,0.0694230755609691,0.11732237592807,0.0951583173147657,0.053898137003004,0.0537159572333549,0.0725242331117189
"Y135",0.130300166405461,0.109331214550345,0.107683524764123,0.0990307365131749,0.0417408233251449,0.0673093531040973,0.0632228416572981,0.0784630373248135,0.0717134252446549,0.0310634987015464,0.0569081925422114,0.0654667662948182,0.0716136859425495,0.131226667521194,0.117972003546603,0.0819927470453652,0.0737360025387178,0.081347154506599
"Y136",0.139604570344585,0.117635435007594,0.106474942984907,0.0994327185425135,0.0763591405199193,0.0979297896787653,0.0853296936506918,0.093543666712187,0.0642252428047055,0.0274128906241419,0.048419345781598,0.0553192344579329,0.0627160052419508,0.0975394022626138,0.0935314647911615,0.0534352121278216,0.0483579095605325,0.0815499479069361
"Y137",0.143829091975442,0.103802731818827,0.0990483779839635,0.0902882389506204,0.0339741997305918,0.0549837201970059,0.0600684378198475,0.069391728902053,0.064153466207246,0.0280223026441512,0.0639935173972242,0.0708047369097375,0.0774353307224188,0.141050503177975,0.126643051184305,0.0823818492023555,0.0803315832970123,0.0900893207032646
"Y138",0.140465650863819,0.11573627320716,0.115197527430586,0.104313438348307,0.0436286667418559,0.0722657479858324,0.0678817863531588,0.0808712784788121,0.0728815092549985,0.0261682990686374,0.0523933250033978,0.0593409399923866,0.0672466723813373,0.129069583126746,0.11353961744037,0.0773579222832047,0.071114181583166,0.0823669608772143
"Y139",0.140681755087444,0.126689210216226,0.117029078154854,0.108717808300872,0.0748052818490787,0.105299698641206,0.0906598225616593,0.0922575015430634,0.0768363292575998,0.0248861452940159,0.0409318115424896,0.0509201732013618,0.0588368349630443,0.0986427929691103,0.0903389394472138,0.0522861675052932,0.0545610608193446,0.0734098424708985
"Y140",0.133530522355773,0.104438957634528,0.0993634814093923,0.0914542952294056,0.030389458576641,0.0701885675984591,0.0854302763463818,0.0902133051911189,0.0873570717297145,0.0269408558173975,0.0600420130899386,0.0676865390209601,0.075812706265892,0.1427497306514,0.115816027546378,0.0648408715904331,0.0598421396435533,0.0696411290032796
"Y141",0.136746684858165,0.109166319792275,0.110224193797861,0.0981169270852212,0.0452022301354971,0.0754978542510503,0.0755414188189501,0.0904505926847502,0.0745521169700647,0.0293309926526993,0.057611738912042,0.0640019938578811,0.07187646941966,0.128865952771604,0.111038485587992,0.0712676032491887,0.0576146252548934,0.0775254762242765
"Y142",0.129662025206809,0.102677816005114,0.104412486074719,0.0955769972162526,0.0310734146944309,0.0532187134584517,0.0549250348153713,0.067758229441731,0.0733174612375903,0.0292204122507835,0.0611143429307303,0.0659769655876197,0.0732207267605267,0.140878289195663,0.127253212181952,0.092422261029083,0.0851351948236333,0.0858696064853658
"Y143",0.138624895981825,0.112534735073237,0.108625906116126,0.0992746445146425,0.0491126709196624,0.0778210861588498,0.0620697264324353,0.069069188536617,0.0563678223733332,0.0265085593515674,0.0551002104838468,0.0633335980537969,0.0697362312745156,0.123668430962446,0.109724601998435,0.0815736147377394,0.0780858866420096,0.0927513151153077
"Y144",0.137183263235556,0.12756675716143,0.11798780592501,0.108417069703847,0.0644162315608162,0.113397626427601,0.0959144962996101,0.11148272005395,0.107018974939915,0.0295495315157836,0.0493993281525096,0.0596166798369027,0.0665656742744367,0.11130278773415,0.0899899826441407,0.0564763057069815,0.0462988821526159,0.0552048937954873
"Y145",0.138266439138021,0.116685562248766,0.107219285098354,0.0990005688327747,0.0407767632032972,0.0747187786106449,0.0615744659117432,0.071138112712575,0.0611232596556754,0.0263307097392583,0.0498794211510304,0.0630039552657228,0.0696841537568403,0.130544784517419,0.110355701444143,0.0776011776122992,0.0708595983302576,0.0830312029525564
"Y146",0.142383211970448,0.122524971016353,0.117689829584776,0.103946002365078,0.0738917695464237,0.118646631063535,0.0864434587991605,0.0965162905280984,0.0719619655655327,0.0268740294759957,0.0382078159637308,0.052395520071463,0.060241624722185,0.100728322168345,0.0786893600236134,0.0507420649276391,0.0467548222466101,0.0741171250815671
"Y147",0.13838872774013,0.114614302677766,0.107148251439154,0.0928761352254049,0.0459821618149727,0.073885454537303,0.0803959720255961,0.0928537011133632,0.0693188422361941,0.0254431229347266,0.0495370290859079,0.0614745108790587,0.0702045594543665,0.126460004304701,0.109710812115213,0.0614228669429704,0.0553446269948529,0.0789108889908321
"Y148",0.126191929706843,0.0981789764139024,0.0994792318369805,0.0923882156763555,0.0446384293931557,0.079968559464935,0.0724177210611774,0.0780680242273467,0.0643372336826966,0.0287812678020499,0.0677619112044,0.0723893184151409,0.0752506520058427,0.130095311005059,0.107993870387734,0.0726692123460025,0.0750972436706392,0.0892524798746339
"Y149",0.13219747942688,0.11051433470208,0.108421984508408,0.095341185667961,0.0479044202082653,0.0706813701682331,0.0684057288718076,0.0893525512845268,0.0786705246878324,0.0303415580978886,0.0530881551436578,0.0585139115196338,0.0685652617293385,0.123194083947794,0.112880737098964,0.0751533588311667,0.0625925989021792,0.0743916730406636
"Y150",0.135580929152868,0.109098017538471,0.11007360478101,0.0968730567635454,0.0382434465551956,0.0609983594884034,0.0592615067125296,0.0788472737280836,0.0766456498445245,0.0272615596556507,0.055611857044814,0.060120587682615,0.0709483400429781,0.133288707076715,0.121187070457562,0.0851260840104986,0.0727418984424674,0.0791506335740653
"Y151",0.121066160098064,0.102074872938426,0.094797827720449,0.0828287744936713,0.0285174305289156,0.0471292010650692,0.0532597085949426,0.056686945411797,0.0525716298861674,0.0346366043801943,0.0656181973269901,0.0752766110581122,0.0850886114039875,0.144195030242271,0.131717407214572,0.0895915280093835,0.0912007597926296,0.0979180766032995
"Y152",0.130209057289272,0.108235487049504,0.0985964704992081,0.0873470256628955,0.0281999981741695,0.0454280098856648,0.0563752517402457,0.0561290312943514,0.0498217002510778,0.030979070085439,0.0577981352562885,0.0697031359063606,0.0786774126668758,0.144435200984083,0.13242309410978,0.0878600679017232,0.0909943543107071,0.10001334955628
"Y153",0.137216539473067,0.118119472013464,0.103781141126693,0.0981289575477113,0.0311378954679852,0.0531150895221495,0.0629960974892562,0.0788240243192237,0.0639617333065276,0.0272435401577748,0.0525416379655245,0.0689800248269004,0.0713762639136969,0.142758332539485,0.128611961630559,0.0881732125122179,0.0765502270744149,0.0899039831641778
"Y154",0.133755021637185,0.107437133225925,0.102766735428071,0.092528298299753,0.042497137639209,0.0689780450480747,0.0643595271547046,0.0732659389124848,0.0666637558776027,0.0297306333866913,0.0605970716064791,0.0686590347194548,0.0762566414861555,0.131465110055728,0.116857636263042,0.0849299683537857,0.0774632161492442,0.0860872347036289
"Y155",0.131997701033913,0.104344164324024,0.0987400996757814,0.0876047206551564,0.0410510201340671,0.0565503781100386,0.0767143439836901,0.0785872334346636,0.0758684388173308,0.029528860117388,0.0628800956530622,0.0698735627010714,0.0782271207076849,0.13092357418277,0.124579788666298,0.0730462543803771,0.0721302856758104,0.0785823409990178
"Y156",0.128050550638914,0.110072172621759,0.111320578539161,0.108200278482889,0.060880735499708,0.0948279703801865,0.0642309058538325,0.0773684416025272,0.0638013043362423,0.0315220530772652,0.0574311304572007,0.0606370568830909,0.0624796084795172,0.111963387258647,0.0990382293171372,0.0792980389082683,0.0730160636466369,0.0881109757142629
"Y157",0.140119248719507,0.110800415840437,0.105919559121029,0.0979932156243349,0.0466546252495667,0.0732687783846615,0.0662694915428896,0.0821592982752099,0.0733135806864141,0.027317275745651,0.058160619845704,0.0658884463669645,0.0714490457794258,0.127218768287213,0.113452294364498,0.0822260352669933,0.0728781848806303,0.0824723793561417
"Y158",0.123810416705819,0.0923637114779038,0.101261179582255,0.0879276800804779,0.0428885612422855,0.0696859994114302,0.0579248447868673,0.065284128543637,0.0526700613765583,0.0294388202543729,0.0673632088282305,0.0641606678459091,0.076277498863137,0.125166438008715,0.108497895976994,0.0790125301763684,0.0717083167314961,0.088707746721256
"Y159",0.138211861223269,0.115385378789441,0.102784295848168,0.0972546588428732,0.0429875748442907,0.0593734856180309,0.0596992913444153,0.0638303714187732,0.0636918710833562,0.0271694672421191,0.0544423027174463,0.0686941804688185,0.0731323631382544,0.133968532272714,0.123557919572287,0.0870480082557834,0.0878971119712483,0.0915563883938359
"Y160",0.139775600136515,0.114038335613938,0.106334055395319,0.0992091054506644,0.0461622900176959,0.0785215177579742,0.069708226619167,0.0872289792743483,0.0676679774618659,0.0268116973354425,0.0526265015472201,0.0650433536033419,0.0699498907803,0.12749473199781,0.109934442145932,0.0772017085226174,0.0635589233939114,0.0845805745853604
"Y161",0.137843406501881,0.0999233088754129,0.0927210649685715,0.0846227453299671,0.01878732313859,0.0451980090526168,0.0680410430943502,0.0708662747600331,0.0591727724764032,0.0277797653080519,0.0637548525571524,0.0765179997700458,0.0840479783624373,0.155348279339131,0.132876693813661,0.0765503591771564,0.0732310182338063,0.0884965410249374
"Y162",0.120320485152036,0.0968596445550467,0.0992305188296452,0.0934023341166968,0.0513141365228058,0.0809675033208534,0.0734324013031633,0.0789473422618103,0.0593133050794162,0.0349195948499156,0.0658337322366643,0.0677615221335055,0.0713698936563892,0.123282754499963,0.106603462867274,0.0668158031304197,0.0629220551912251,0.084288516997023
"Y163",0.130513799947993,0.106081403950908,0.106820234399121,0.0955312760193204,0.0334237423569948,0.0618230581715195,0.0533023121833621,0.073689937436272,0.0655224145129606,0.0304542360369762,0.0579449103447376,0.0634643495659624,0.0725561890035951,0.13882600598732,0.121501947899679,0.0971413333029929,0.0788118957245307,0.0868595286602767
"Y164",0.134730817830171,0.113278926609084,0.101384199556387,0.0932338232437735,0.0307994733637012,0.0651923939627432,0.0605795058636696,0.0688615670955247,0.0664114106854655,0.0289298050136199,0.0573884988247806,0.0690756631426273,0.0759820572923692,0.144181156109598,0.119159929796739,0.0865962648181103,0.0793480259244521,0.0848842804472391
"Y165",0.140698868161402,0.115135330706356,0.106681433829203,0.1005414562036,0.0607475819223654,0.0903820118284438,0.0815578714600579,0.0845076607154426,0.0747398348140467,0.0252233198127008,0.053426274966039,0.0635229720911735,0.0659892914576395,0.109199044847974,0.0996192190079772,0.0637523929253045,0.0653081809077657,0.0770924618565886
"Y166",0.132408759778189,0.121370192437804,0.117822362971842,0.108480375943863,0.0752708521608916,0.0947008200952556,0.0765807155870147,0.0770087528118485,0.0679462519505881,0.0287128581759777,0.046949810034928,0.0545248808602137,0.0634197354195925,0.105299310993739,0.099113086991157,0.066179343571238,0.0700976549735386,0.081233278269829
"Y167",0.133805927125051,0.105381166119337,0.105980723365892,0.0919249711820218,0.0308333140736216,0.0595959229731226,0.0715924539178348,0.0837811269864718,0.0769828704906975,0.0284483881830027,0.0630376189390304,0.0670059532814458,0.0792601525763622,0.14370208660674,0.124005815495545,0.0816973321662132,0.0742623553313284,0.083920962340108
"Y168",0.142329462574999,0.131135484792021,0.117690104618892,0.107467197776841,0.0676138089310103,0.0889622046968466,0.0869455095702699,0.107611430477084,0.0918045541314985,0.0260886507000715,0.0457822267218617,0.0579236298510902,0.0667888574974989,0.103510683352075,0.101891632299512,0.0610224024702195,0.0533487935912912,0.0660566347872433
"Y169",0.129150666390629,0.108762003887741,0.10328390325309,0.0944270649486366,0.0532183566420266,0.0637852390165307,0.0794020687411749,0.0845167240044793,0.0735901591335003,0.0312371265034451,0.0607523562806394,0.0686246220653002,0.0742129543732081,0.113144004510182,0.11782583351285,0.0667455518028601,0.0660400997105091,0.0767737613441193
"Y170",0.149328678622672,0.114426418116817,0.110764285575853,0.107543139826092,0.055844236780979,0.0770517964859172,0.0764449138373449,0.0921896854698779,0.0787706783842711,0.0237141471731035,0.0507552349418326,0.0589539133793142,0.0603885627614411,0.110646952442864,0.106772591520444,0.0644663914680151,0.0550856042619557,0.0652594920040702
"Y171",0.131505188111002,0.113283085235529,0.107286084749519,0.101991676968421,0.0559695848597395,0.0694480950931682,0.0764589641194596,0.0847904312785785,0.0777581798188557,0.0245289128513772,0.0532174859269408,0.0625936657356673,0.0659595608040801,0.10873729029269,0.113062336379886,0.0623377990882002,0.0621653146439665,0.0719726714865451
"Y172",0.139464967567978,0.10841998639629,0.102392692190375,0.0945769792746178,0.045935861762786,0.0613988741363062,0.076449701477616,0.0854304398924532,0.0712404228159484,0.0237083322122571,0.0616655190909193,0.0706671107197123,0.0736731788508768,0.120793684510107,0.119647179017001,0.0631159322203411,0.0599704205148893,0.0775793901812755
"Y173",0.12888402528248,0.105684244796327,0.101041866868994,0.090386347437018,0.0283067212123499,0.04283452575298,0.0628914772329475,0.0714749263060803,0.0577208506514036,0.0317961246879837,0.061018726804086,0.0710760125965703,0.079785254989635,0.139837212064697,0.133538742459798,0.0826745438491872,0.0746556879007928,0.0922452739163768
"Y174",0.136801574139747,0.132644509962246,0.119025097857822,0.104459684675,0.0705096712661612,0.0804988324022437,0.0888505532074307,0.11123198547264,0.103980112770382,0.0241246577184881,0.0413794314258048,0.0547899156759186,0.0660606822850174,0.104447501789277,0.108242127189412,0.0536176919572464,0.045645367879187,0.0473037477196341
"Y175",0.135628056058715,0.108191746033842,0.103623976099802,0.0927369769297149,0.0335703641180805,0.0493854810877799,0.0660697036606029,0.0739883222071701,0.0628652721310207,0.0280442544865697,0.0598543032299757,0.06860704830693,0.075311963027239,0.136691454489981,0.131787266559257,0.0830152823016723,0.0788350523732942,0.092389399706144
"Y176",0.134099888347529,0.109398295257603,0.104662559952301,0.0944191092205222,0.0442363014911254,0.0697316741083802,0.0736397214717544,0.0779653657149012,0.0680827786401482,0.0280518518188436,0.0581486313649072,0.0641336620237436,0.0735015287521747,0.122723835341159,0.113108011371527,0.0700031847460802,0.0658031956747949,0.0783559940429912
"Y177",0.137233947683591,0.143759947599203,0.12669774220358,0.118288161908707,0.0732866437656283,0.102889711508653,0.0854621594588521,0.102900470833006,0.0859218263513565,0.024174222523719,0.0327047544709191,0.052749411429169,0.0564501527840554,0.100662216057903,0.0934532037632375,0.0590271316847681,0.0575682847546827,0.0704018878479453
"Y178",0.128426433623599,0.0948665392484717,0.0950132859147553,0.0911051017471255,0.0269074989499533,0.0540528222195147,0.0748293251477103,0.0762907443289642,0.0679684760054075,0.0346619448375835,0.0733061954888858,0.0763952754240958,0.0755649541585852,0.141423880722684,0.125933759523059,0.0699520981489013,0.0731816426204938,0.0829508393988333
"Y179",0.142099383425536,0.108366864341558,0.104552283893405,0.09616806464027,0.0508393951458834,0.0671463733162559,0.0738661907225493,0.0807306422408444,0.067007932854886,0.0223162832648715,0.0568952377296542,0.0614641852566319,0.0697222724238688,0.113801827344441,0.113462091558045,0.0646637347669009,0.0598333564434124,0.0776490305437608
"Y180",0.130363343272324,0.10098544723798,0.0992898218161989,0.0897730185787433,0.0276033082352107,0.0479148078101018,0.0669783578445322,0.0667911097690565,0.0567139389774386,0.0302554663360208,0.0656705468449316,0.0739376031589462,0.079408972052845,0.141598886507251,0.129470218280661,0.0799467890786856,0.0823091504489149,0.0960251973640237
"Y181",0.136041374579131,0.111619693790883,0.103367527761061,0.0910435490008587,0.0517111024822896,0.0700669479182409,0.0752584745076321,0.0818467079544212,0.0726648391185627,0.0291489423646926,0.054364286590274,0.065018026626736,0.0780053719975431,0.121249916934558,0.113097382849965,0.0711973302362154,0.0677461364283388,0.0779262432705156
"Y182",0.130142153980356,0.111079486954677,0.104415357351659,0.0953080529576633,0.0459482713710553,0.0667317154673964,0.0787278496715215,0.0811748166909835,0.0691983005622693,0.0315456681882385,0.0552703727716325,0.0648856026914838,0.0736125653688031,0.122302843368534,0.115808664182559,0.060528487581578,0.0615734078339501,0.0777458221674967
"Y183",0.144477145621291,0.128158256230203,0.118143104327581,0.10548103157914,0.0529240437801899,0.0749168989559321,0.0781363285340631,0.0833654051053523,0.0758119592996504,0.0232618454424509,0.0443599620781438,0.0577111025306774,0.0656537576531401,0.116023233650349,0.111305734516167,0.0663991368980842,0.0718623016164699,0.0787245537999613
"Y184",0.143068557729251,0.115028628011488,0.10394722448521,0.0929395088871042,0.0471212414301613,0.068331347379413,0.0748674211648731,0.0727994387487271,0.0656339302533235,0.0237890643003122,0.0516966313107338,0.0630029732815079,0.0733116302696633,0.120043589715724,0.113979647117811,0.0685043798944958,0.0769440486404586,0.0850575062187079
"Y185",0.134612587805818,0.121641859204605,0.110998047954756,0.102206379653867,0.0678036242350949,0.0904826277295307,0.0840605066262736,0.0932977863150558,0.0788840437705612,0.0256945191413459,0.0449307574983871,0.0560151679490039,0.0633399527969629,0.101280910492706,0.0985103769000513,0.0595499259094119,0.0571037229929676,0.0698127646655064
"Y186",0.129672778418998,0.0915130940827329,0.0928414145498452,0.0868459018751604,0.0218433414775477,0.0452118478525896,0.0602039382908196,0.0664532865890722,0.0575340086271948,0.029961930500876,0.0761512728182531,0.079898872891147,0.0820223427616987,0.147908639580273,0.132329597086455,0.0896243689294833,0.0846970253317827,0.0983238582880132
"Y187",0.146845183123126,0.123969969215749,0.108751814076698,0.0964067250414796,0.0435378802901169,0.061511707158867,0.0669443306727723,0.0758436287149991,0.0713658668588892,0.0259804696450382,0.0509366394184738,0.0678953545801738,0.0759492177078654,0.127096609453847,0.121468000039458,0.0851153860048842,0.0823399428500327,0.0887582734984024
"Y188",0.132174826738287,0.108156078235458,0.0973983117434055,0.0855260932083186,0.0254072320600219,0.038407009965354,0.065873499561619,0.0723839034467652,0.0570078943203907,0.0299656516459135,0.0594909580692305,0.0722443208689181,0.0807468380357436,0.141554342614955,0.136710226626854,0.0800319453477052,0.0730964453848453,0.0935671613081813
"Y189",0.138717517626866,0.117518068965439,0.105753897729035,0.0958810371530114,0.0318950916471514,0.0505057091124756,0.0676546321448652,0.0755827780162831,0.0658143667005158,0.0292066937363324,0.0560435625707751,0.0713936571110243,0.0769305609295734,0.137202782708847,0.129986145267712,0.08563227738396,0.0789896713919039,0.0910195978164474
"Y190",0.131566682671531,0.110261203948832,0.109415748533167,0.0985110483553868,0.035448233798788,0.0530445000283137,0.0651080277003976,0.0828516743740824,0.0621879783001383,0.0320176470675755,0.0586761919852219,0.0642892535953968,0.0699683584519154,0.131186902201839,0.126420016825388,0.0813738527951404,0.0653590348887881,0.0901588405773714
"Y191",0.132792247262195,0.106791829988786,0.112450270272784,0.106715129686377,0.0475028852584401,0.0788229676532888,0.0788280825643969,0.0909818481681633,0.0701460976318368,0.0296440878396776,0.0623298199092039,0.0627118514456351,0.064797825199739,0.121960261493318,0.108116932791112,0.0659844648307451,0.0577572980148408,0.0785061692837687
"Y192",0.139244632765466,0.11493532934362,0.109981614061424,0.103609475610502,0.049526878786785,0.0724549280699042,0.071379044745877,0.0812364286067602,0.0666134501129378,0.0275144908271644,0.0577543649669558,0.0642125605745306,0.0670281854910172,0.120097063788039,0.112397069162736,0.0730740196701737,0.0652887964666288,0.0837183291988804
"Y193",0.127054345845703,0.0977939914102745,0.0997071763404214,0.0876585188111976,0.0297146132896098,0.0486254812837001,0.0611071816908539,0.0651911456073801,0.0561899385944313,0.0347616536255087,0.0687181928663893,0.0714504325113358,0.0812867483726636,0.1398792082208,0.130865438820936,0.089417120574822,0.0860954305220972,0.0989329049940202
"Y194",0.130965503096287,0.105830920601089,0.0971580079013149,0.0893086837141565,0.0317478179278166,0.0577365224122776,0.0766913474433223,0.082919114275619,0.0692055729023617,0.0297309157514736,0.0598274095845758,0.0738000384900336,0.077661447712749,0.136694953421488,0.124269737144061,0.0674665461140821,0.0630781302988686,0.0777063498125432
"Y195",0.129758767766872,0.104196928728884,0.101969904822081,0.0898650942329491,0.0433786569274712,0.0585801719985986,0.0734404425523993,0.0793478881197743,0.0678270296765978,0.0303575466353152,0.0577279819620052,0.0629832775192817,0.0729710283013447,0.121350141956438,0.121232736084439,0.0660301001099977,0.0637126777172912,0.0792721024931859
"Y196",0.136768118834696,0.115559604569843,0.111095090954194,0.102353809843591,0.045313802873862,0.0665729007086462,0.0726651114494994,0.0793238505323435,0.0721659991856394,0.0284687424309792,0.055879009008479,0.064562992735978,0.0684885431107836,0.121674720640869,0.115609207086229,0.071163513199038,0.0722693348231774,0.0802630894117991
"Y197",0.138347975214461,0.128885818595847,0.119734291058831,0.0992984887248922,0.0618905279108722,0.0782910445342881,0.0828902545213112,0.089314789336806,0.0752567431919357,0.0263535956589429,0.0441111781238136,0.0561518469596068,0.0693088174178912,0.113349991156426,0.110769900944631,0.0689231250668607,0.0671927724613542,0.0819153819731544
"Y198",0.138729823622966,0.10665878110557,0.10070516596173,0.0894790395059543,0.035011068017367,0.0552594178081708,0.0709977966682166,0.081984108183075,0.0692535356509393,0.0268081567459077,0.0631813561542902,0.0723599952729963,0.0816693590618474,0.132891036109474,0.125270984540575,0.0743756999025696,0.0664156029305347,0.0828837038262876
"Y199",0.129599440038732,0.119241740602186,0.113353372704366,0.104896766915188,0.0563332758517284,0.0615620700457154,0.0747075083685528,0.0887901434007722,0.0716541967452575,0.0249040267329254,0.0515638434414646,0.0582464027103559,0.0639867962481528,0.111441576409903,0.118956348575881,0.0714094331715844,0.0630309763291165,0.079155375289617
"Y200",0.129794863841751,0.120437291929751,0.107416324222242,0.0990329843164444,0.0437394955297227,0.0672016980012026,0.0687545310180008,0.072631828200905,0.063789494258768,0.032683592718301,0.0491090478846961,0.0623465245527866,0.069106896571898,0.126639386716109,0.117407171450187,0.0779753892486379,0.078682723251804,0.0888858876585987
"Y201",0.136818769304843,0.120211537249771,0.10578536885882,0.105186386946602,0.0571835289490485,0.0782671938749077,0.0746417409849792,0.0848950743620418,0.0772303365386081,0.0277442589375487,0.0499945594370345,0.0666072091720713,0.0635480967858485,0.112906051209458,0.106826778226059,0.0666218896430266,0.0626728893952322,0.0749024276546614
