,timeNumber,timePoint,geno.decomp,genotype,predicted.values,standard.errors,plantingDate,DAP
1955,4,7/3/2018,LH82/LAMA,Y333,18.29680528,4.928114735,3/14/2018,111
1956,4,7/3/2018,LH82/LAMA,Y334,26.21380788,4.875018046,3/14/2018,111
1957,4,7/3/2018,LH82/LAMA,Y335,28.33368223,5.421357134,3/14/2018,111
1958,4,7/3/2018,LH82/LAMA,Y336,38.58619066,4.916571846,3/14/2018,111
1959,4,7/3/2018,LH82/LAMA,Y337,29.98768416,4.959042723,3/14/2018,111
1960,4,7/3/2018,LH82/LAMA,Y338,29.98701121,4.911625973,3/14/2018,111
1961,4,7/3/2018,LH82/LAMA,Y339,23.40035541,4.945356121,3/14/2018,111
1962,4,7/3/2018,LH82/LAMA,Y340,31.51254994,4.902712742,3/14/2018,111
1963,4,7/3/2018,LH82/LAMA,Y341,33.56788352,4.927791259,3/14/2018,111
1964,4,7/3/2018,LH82/LAMA,Y342,39.29300607,4.888040189,3/14/2018,111
1965,4,7/3/2018,LH82/LAMA,Y343,23.28440679,4.918896353,3/14/2018,111
1966,4,7/3/2018,LH82/LAMA,Y344,37.27555722,4.912126841,3/14/2018,111
1967,4,7/3/2018,LH82/LAMA,Y345,35.75905873,4.902959752,3/14/2018,111
1968,4,7/3/2018,Tx740/NC356,Y346,33.69804015,5.137835686,3/14/2018,111
1969,4,7/3/2018,Tx740/NC356,Y347,30.68220941,5.170403871,3/14/2018,111
1970,4,7/3/2018,Tx740/NC356,Y348,47.29123641,5.230787289,3/14/2018,111
1971,4,7/3/2018,Tx740/NC356,Y349,30.05484989,5.194890345,3/14/2018,111
1972,4,7/3/2018,Tx740/NC356,Y351,29.60664904,5.204698589,3/14/2018,111
1973,4,7/3/2018,Tx740/NC356,Y352,29.37756856,5.187043393,3/14/2018,111
1974,4,7/3/2018,Tx740/NC356,Y353,35.17020156,5.184278177,3/14/2018,111
1975,4,7/3/2018,Tx740/NC356,Y354,25.39924398,5.744681256,3/14/2018,111
1976,4,7/3/2018,Tx740/NC356,Y355,31.60671218,5.225190834,3/14/2018,111
1977,4,7/3/2018,Tx740/NC356,Y356,24.77440381,5.172496977,3/14/2018,111
1978,4,7/3/2018,Tx740/NC356,Y357,29.0001265,5.139383799,3/14/2018,111
1979,4,7/3/2018,Tx740/NC356,Y359,30.43127449,5.232288091,3/14/2018,111
1980,4,7/3/2018,Tx740/NC356,Y360,47.9341016,5.15867785,3/14/2018,111
1981,4,7/3/2018,Tx740/NC356,Y361,44.99466212,5.225551318,3/14/2018,111
1982,4,7/3/2018,Tx740/NC356,Y362,29.76322302,5.174318333,3/14/2018,111
1983,4,7/3/2018,Tx740/NC356,Y363,34.83569736,5.233950929,3/14/2018,111
1984,4,7/3/2018,Tx740/NC356,Y364,26.5518103,5.205667585,3/14/2018,111
1985,4,7/3/2018,Tx740/NC356,Y365,27.5933048,5.189014402,3/14/2018,111
1986,4,7/3/2018,Tx740/NC356,Y366,34.21295364,5.225820105,3/14/2018,111
1987,4,7/3/2018,Tx740/NC356,Y367,61.54050235,5.173246357,3/14/2018,111
1988,4,7/3/2018,Tx740/NC356,Y368,45.13776421,5.234882102,3/14/2018,111
1989,4,7/3/2018,Tx740/NC356,Y369,30.88653495,5.233524558,3/14/2018,111
1990,4,7/3/2018,Tx740/NC356,Y370,30.73600763,5.264595482,3/14/2018,111
1991,4,7/3/2018,Tx740/NC356,Y371,37.73048023,5.19700996,3/14/2018,111
1992,4,7/3/2018,Tx740/NC356,Y372,42.45045247,5.228717757,3/14/2018,111
1993,4,7/3/2018,Tx740/NC356,Y373,26.12023043,5.144982217,3/14/2018,111
1994,4,7/3/2018,Tx740/NC356,Y374,30.39136453,5.197366765,3/14/2018,111
1995,4,7/3/2018,Tx740/NC356,Y375,32.36348328,5.173097233,3/14/2018,111
1996,4,7/3/2018,Tx740/NC356,Y376,22.38964553,5.283626393,3/14/2018,111
1997,4,7/3/2018,Tx740/NC356,Y377,33.88432749,5.21741934,3/14/2018,111
1998,4,7/3/2018,Tx740/NC356,Y378,23.60599546,5.172802109,3/14/2018,111
1999,4,7/3/2018,Tx740/NC356,Y379,40.63969579,5.214368702,3/14/2018,111
2000,4,7/3/2018,Tx740/NC356,Y380,66.74643619,5.164738076,3/14/2018,111
2001,4,7/3/2018,Tx740/NC356,Y381,30.94789606,5.185764016,3/14/2018,111
2002,4,7/3/2018,Tx740/NC356,Y382,26.72180041,5.18306877,3/14/2018,111
2003,4,7/3/2018,Tx740/NC356,Y383,48.35536384,5.183701711,3/14/2018,111
2004,4,7/3/2018,Tx740/NC356,Y384,25.30811919,5.203416674,3/14/2018,111
2005,4,7/3/2018,Tx740/NC356,Y385,33.04251867,5.204008981,3/14/2018,111
2006,4,7/3/2018,Tx740/NC356,Y386,43.81999713,5.173853918,3/14/2018,111
2007,4,7/3/2018,Tx740/NC356,Y387,26.47100246,5.18028504,3/14/2018,111
2008,4,7/3/2018,Tx740/NC356,Y388,33.53545184,5.211550407,3/14/2018,111
2009,4,7/3/2018,Tx740/NC356,Y389,36.66911939,5.222053591,3/14/2018,111
2010,4,7/3/2018,Tx740/NC356,Y390,43.65839939,5.163014402,3/14/2018,111
2011,4,7/3/2018,Tx740/NC356,Y391,46.0189942,5.236530237,3/14/2018,111
2012,4,7/3/2018,Tx740/NC356,Y392,63.30820273,5.218946723,3/14/2018,111
2013,4,7/3/2018,Tx740/NC356,Y393,35.52216255,5.230461434,3/14/2018,111
2014,4,7/3/2018,Tx740/NC356,Y394,28.59882515,5.177848732,3/14/2018,111
2015,4,7/3/2018,Tx740/NC356,Y395,35.19506812,5.158147125,3/14/2018,111
2016,4,7/3/2018,Tx740/NC356,Y396,39.63369062,5.22477411,3/14/2018,111
2017,4,7/3/2018,Tx740/NC356,Y397,39.93905982,5.215626284,3/14/2018,111
2018,4,7/3/2018,Tx740/NC356,Y398,28.43421788,5.198090429,3/14/2018,111
2019,4,7/3/2018,Tx740/NC356,Y400,29.64643074,5.199004308,3/14/2018,111
2020,4,7/3/2018,Tx740/NC356,Y401,46.26995782,5.146751717,3/14/2018,111
2021,4,7/3/2018,Tx740/NC356,Y402,44.02023964,5.207286156,3/14/2018,111
2022,4,7/3/2018,Tx740/NC356,Y403,45.53752572,5.205585464,3/14/2018,111
2023,4,7/3/2018,Tx740/NC356,Y404,41.82785509,5.236688917,3/14/2018,111
2024,4,7/3/2018,Tx740/NC356,Y405,44.37645889,5.175546504,3/14/2018,111
2025,4,7/3/2018,Tx740/NC356,Y406,31.74649414,5.253235993,3/14/2018,111
2026,4,7/3/2018,Tx740/NC356,Y407,24.06305347,5.20381878,3/14/2018,111
2027,4,7/3/2018,Tx740/NC356,Y408,30.28429827,5.180344045,3/14/2018,111
2028,4,7/3/2018,Tx740/NC356,Y409,31.20384285,5.153610458,3/14/2018,111
2029,4,7/3/2018,Tx740/NC356,Y410,35.68769948,5.189599723,3/14/2018,111
2030,4,7/3/2018,Tx740/NC356,Y411,36.43805569,5.188038319,3/14/2018,111
2031,4,7/3/2018,Tx740/NC356,Y412,21.76401144,5.213817368,3/14/2018,111
2032,4,7/3/2018,Tx740/NC356,Y414,62.92882357,5.213235164,3/14/2018,111
2033,4,7/3/2018,Tx740/NC356,Y415,23.8892942,5.249579806,3/14/2018,111
2034,4,7/3/2018,Tx740/NC356,Y416,34.70785228,5.142370922,3/14/2018,111
2035,4,7/3/2018,Tx740/NC356,Y417,33.76525985,5.187986243,3/14/2018,111
2036,4,7/3/2018,Tx740/NC356,Y419,33.13376724,5.227213014,3/14/2018,111
2037,4,7/3/2018,Tx740/NC356,Y420,28.54164188,5.139153729,3/14/2018,111
2038,4,7/3/2018,Tx740/NC356,Y421,49.14637241,5.183555919,3/14/2018,111
2039,4,7/3/2018,Tx740/NC356,Y423,38.45796178,5.157804624,3/14/2018,111
2040,4,7/3/2018,Tx740/NC356,Y424,38.31054087,5.184211399,3/14/2018,111
2041,4,7/3/2018,Tx740/NC356,Y425,59.39624704,5.265613524,3/14/2018,111
2042,4,7/3/2018,Tx740/NC356,Y426,57.29326272,5.157139823,3/14/2018,111
2043,4,7/3/2018,Tx740/NC356,Y427,40.90849241,5.186348062,3/14/2018,111
2044,4,7/3/2018,Tx740/NC356,Y428,29.76569746,5.171633198,3/14/2018,111
2045,4,7/3/2018,Tx740/NC356,Y429,21.87797405,5.20556686,3/14/2018,111
2046,4,7/3/2018,Tx740/NC356,Y430,31.52049884,5.131646793,3/14/2018,111
2047,4,7/3/2018,Tx740/NC356,Y431,33.08279593,5.199871752,3/14/2018,111
2048,4,7/3/2018,Tx740/NC356,Y432,37.43895925,5.246144016,3/14/2018,111
2049,4,7/3/2018,Tx740/NC356,Y434,33.92354274,5.166697571,3/14/2018,111
2050,4,7/3/2018,Tx740/NC356,Y435,43.00530219,5.186915702,3/14/2018,111
2051,4,7/3/2018,Tx740/NC356,Y436,29.67681461,5.240304928,3/14/2018,111
2052,4,7/3/2018,Tx740/NC356,Y437,29.0758263,5.179494244,3/14/2018,111
2053,4,7/3/2018,Tx740/NC356,Y438,23.82860217,5.165123055,3/14/2018,111
2054,4,7/3/2018,Tx740/NC356,Y439,28.63785638,5.172594536,3/14/2018,111
2055,4,7/3/2018,Tx740/NC356,Y440,29.38325841,5.198683921,3/14/2018,111
2056,4,7/3/2018,Tx740/NC356,Y441,24.49389355,5.160633735,3/14/2018,111
2057,4,7/3/2018,Tx740/NC356,Y442,32.7459643,5.183322324,3/14/2018,111
2058,4,7/3/2018,Tx740/NC356,Y443,30.29292841,5.168840076,3/14/2018,111
2059,4,7/3/2018,Tx740/NC356,Y444,27.15602015,5.245660977,3/14/2018,111
2060,4,7/3/2018,Tx740/NC356,Y445,27.71577552,5.219071182,3/14/2018,111
2061,4,7/3/2018,Tx740/NC356,Y446,54.3987272,5.18480738,3/14/2018,111
2062,4,7/3/2018,Tx740/NC356,Y449,23.28326826,5.198513185,3/14/2018,111
2063,4,7/3/2018,Tx740/NC356,Y450,37.67770615,5.19608112,3/14/2018,111
2064,4,7/3/2018,Tx740/NC356,Y451,30.85266663,5.219645797,3/14/2018,111
2065,4,7/3/2018,Tx740/NC356,Y452,30.3791674,5.163708403,3/14/2018,111
2066,4,7/3/2018,Tx740/NC356,Y453,43.47398537,5.212004784,3/14/2018,111
2067,4,7/3/2018,Tx740/NC356,Y454,27.99760369,5.204039368,3/14/2018,111
2068,4,7/3/2018,Tx740/NC356,Y455,19.98108537,5.166287875,3/14/2018,111
2069,5,7/20/2018,Ki3/NC356,Y001,82.55903692,5.510440779,3/14/2018,128
2070,5,7/20/2018,Ki3/NC356,Y002,76.63880799,5.506057089,3/14/2018,128
2071,5,7/20/2018,Ki3/NC356,Y003,72.65004328,5.536379356,3/14/2018,128
2072,5,7/20/2018,Ki3/NC356,Y004,80.15594569,5.48957417,3/14/2018,128
2073,5,7/20/2018,Ki3/NC356,Y005,72.25828578,5.50000783,3/14/2018,128
2074,5,7/20/2018,Ki3/NC356,Y006,50.13671266,5.49394396,3/14/2018,128
2075,5,7/20/2018,Ki3/NC356,Y007,87.91296921,5.511037171,3/14/2018,128
2076,5,7/20/2018,Ki3/NC356,Y008,67.15456361,5.502288271,3/14/2018,128
2077,5,7/20/2018,Ki3/NC356,Y009,82.78815531,5.499275253,3/14/2018,128
2078,5,7/20/2018,Ki3/NC356,Y010,86.19023634,5.497794677,3/14/2018,128
2079,5,7/20/2018,Ki3/NC356,Y011,81.47440817,5.484599066,3/14/2018,128
2080,5,7/20/2018,Ki3/NC356,Y012,88.26369133,5.49376281,3/14/2018,128
2081,5,7/20/2018,Ki3/NC356,Y013,51.81358623,5.49755907,3/14/2018,128
2082,5,7/20/2018,Ki3/NC356,Y014,62.78379931,5.506158817,3/14/2018,128
2083,5,7/20/2018,Ki3/NC356,Y015,94.05968695,5.491158943,3/14/2018,128
2084,5,7/20/2018,Ki3/NC356,Y016,67.27154217,5.496702093,3/14/2018,128
2085,5,7/20/2018,Ki3/NC356,Y017,41.75746857,5.50022218,3/14/2018,128
2086,5,7/20/2018,Ki3/NC356,Y018,80.98718486,6.179803389,3/14/2018,128
2087,5,7/20/2018,Ki3/NC356,Y019,87.92322088,5.505532671,3/14/2018,128
2088,5,7/20/2018,Ki3/NC356,Y020,96.6934177,5.497565781,3/14/2018,128
2089,5,7/20/2018,Ki3/NC356,Y021,73.4700093,5.484668762,3/14/2018,128
2090,5,7/20/2018,Ki3/NC356,Y022,71.64658256,5.494240683,3/14/2018,128
2091,5,7/20/2018,Ki3/NC356,Y023,29.91890373,5.495471804,3/14/2018,128
2092,5,7/20/2018,Ki3/NC356,Y024,75.60152698,5.512907283,3/14/2018,128
2093,5,7/20/2018,Ki3/NC356,Y025,80.05838577,5.507687336,3/14/2018,128
2094,5,7/20/2018,Ki3/NC356,Y026,86.46036367,5.498424859,3/14/2018,128
2095,5,7/20/2018,Ki3/NC356,Y027,63.64451241,5.501685831,3/14/2018,128
2096,5,7/20/2018,Ki3/NC356,Y028,90.88513773,5.499711767,3/14/2018,128
2097,5,7/20/2018,Ki3/NC356,Y029,87.89430304,5.493567961,3/14/2018,128
2098,5,7/20/2018,Ki3/NC356,Y030,78.66508053,5.516514056,3/14/2018,128
2099,5,7/20/2018,Ki3/NC356,Y031,78.80007503,5.510224106,3/14/2018,128
2100,5,7/20/2018,Ki3/NC356,Y032,87.80932977,5.506038402,3/14/2018,128
2101,5,7/20/2018,Ki3/NC356,Y033,83.48836465,5.500261244,3/14/2018,128
2102,5,7/20/2018,Ki3/NC356,Y034,86.98460738,5.513944358,3/14/2018,128
2103,5,7/20/2018,Ki3/NC356,Y035,87.3151225,5.513034229,3/14/2018,128
2104,5,7/20/2018,Ki3/NC356,Y036,79.55911091,5.514066116,3/14/2018,128
2105,5,7/20/2018,Ki3/NC356,Y037,91.17377171,5.489991171,3/14/2018,128
2106,5,7/20/2018,Ki3/NC356,Y038,90.05059783,5.493217311,3/14/2018,128
2107,5,7/20/2018,Ki3/NC356,Y039,86.54518999,5.50470329,3/14/2018,128
2108,5,7/20/2018,Ki3/NC356,Y040,46.1585051,5.507583746,3/14/2018,128
2109,5,7/20/2018,Ki3/NC356,Y041,87.05896158,5.495922723,3/14/2018,128
2110,5,7/20/2018,Ki3/NC356,Y042,67.45845165,5.519069136,3/14/2018,128
2111,5,7/20/2018,Ki3/NC356,Y043,77.29988153,5.515876315,3/14/2018,128
2112,5,7/20/2018,Ki3/NC356,Y044,82.62964409,5.489310729,3/14/2018,128
2113,5,7/20/2018,Ki3/NC356,Y045,66.31961095,5.504581776,3/14/2018,128
2114,5,7/20/2018,Ki3/NC356,Y046,82.01556681,5.493394446,3/14/2018,128
2115,5,7/20/2018,Ki3/NC356,Y047,87.36284709,5.497401936,3/14/2018,128
2116,5,7/20/2018,Ki3/NC356,Y048,51.0497427,5.502560467,3/14/2018,128
2117,5,7/20/2018,Ki3/NC356,Y049,60.88229757,5.493767698,3/14/2018,128
2118,5,7/20/2018,Ki3/NC356,Y050,63.85721398,5.503273872,3/14/2018,128
2119,5,7/20/2018,Ki3/NC356,Y051,83.71431075,5.497538846,3/14/2018,128
2120,5,7/20/2018,Ki3/NC356,Y052,75.13331575,5.501588811,3/14/2018,128
2121,5,7/20/2018,Ki3/NC356,Y053,71.69959844,5.507043395,3/14/2018,128
2122,5,7/20/2018,Ki3/NC356,Y054,82.39877418,5.511535297,3/14/2018,128
2123,5,7/20/2018,Ki3/NC356,Y055,91.0364542,6.21193211,3/14/2018,128
2124,5,7/20/2018,Ki3/NC356,Y056,39.63246403,5.497941204,3/14/2018,128
2125,5,7/20/2018,Ki3/NC356,Y057,84.86366856,5.502698207,3/14/2018,128
2126,5,7/20/2018,Ki3/NC356,Y058,63.42113935,5.514118285,3/14/2018,128
2127,5,7/20/2018,Ki3/NC356,Y059,72.92453363,5.492833119,3/14/2018,128
2128,5,7/20/2018,Ki3/NC356,Y060,88.38814278,5.504163634,3/14/2018,128
2129,5,7/20/2018,Ki3/NC356,Y061,64.9380006,5.530212576,3/14/2018,128
2130,5,7/20/2018,Ki3/NC356,Y062,69.43410871,5.51302796,3/14/2018,128
2131,5,7/20/2018,Ki3/NC356,Y063,64.19249763,5.501710346,3/14/2018,128
2132,5,7/20/2018,Ki3/NC356,Y064,69.69679714,5.522177389,3/14/2018,128
2133,5,7/20/2018,Ki3/NC356,Y065,75.95899384,5.505055411,3/14/2018,128
2134,5,7/20/2018,Ki3/NC356,Y066,80.95822444,5.497290212,3/14/2018,128
2135,5,7/20/2018,Ki3/NC356,Y067,67.95983504,5.512012354,3/14/2018,128
2136,5,7/20/2018,Ki3/NC356,Y068,63.33825135,5.50929876,3/14/2018,128
2137,5,7/20/2018,Ki3/NC356,Y069,66.75366641,5.526443317,3/14/2018,128
2138,5,7/20/2018,Ki3/NC356,Y070,70.76987897,5.502756857,3/14/2018,128
2139,5,7/20/2018,Ki3/NC356,Y071,61.08058202,5.508555826,3/14/2018,128
2140,5,7/20/2018,Ki3/NC356,Y072,51.81903132,5.489994413,3/14/2018,128
2141,5,7/20/2018,Ki3/NC356,Y073,62.99907729,5.496176375,3/14/2018,128
2142,5,7/20/2018,Ki3/NC356,Y074,57.82506362,5.514749733,3/14/2018,128
2143,5,7/20/2018,Ki3/NC356,Y075,95.67438949,5.494677014,3/14/2018,128
2144,5,7/20/2018,Ki3/NC356,Y076,77.40164987,5.49689638,3/14/2018,128
2145,5,7/20/2018,Ki3/NC356,Y077,61.27451543,5.498847886,3/14/2018,128
2146,5,7/20/2018,Ki3/NC356,Y078,86.29142687,5.530675189,3/14/2018,128
2147,5,7/20/2018,Ki3/NC356,Y079,85.69727674,5.505909877,3/14/2018,128
2148,5,7/20/2018,Ki3/NC356,Y080,80.91208366,5.494106708,3/14/2018,128
2149,5,7/20/2018,Ki3/NC356,Y081,82.76170056,5.492533786,3/14/2018,128
2150,5,7/20/2018,Ki3/NC356,Y082,70.58342164,5.524567854,3/14/2018,128
2151,5,7/20/2018,Ki3/NC356,Y083,82.99277581,5.509551694,3/14/2018,128
2152,5,7/20/2018,Ki3/NC356,Y084,80.16868939,5.490806568,3/14/2018,128
2153,5,7/20/2018,Ki3/NC356,Y085,89.79079134,5.508843609,3/14/2018,128
2154,5,7/20/2018,Ki3/NC356,Y086,55.80450156,5.536028572,3/14/2018,128
2155,5,7/20/2018,Ki3/NC356,Y087,79.99956681,5.510264604,3/14/2018,128
2156,5,7/20/2018,Ki3/NC356,Y088,88.38814161,5.490286451,3/14/2018,128
2157,5,7/20/2018,Ki3/NC356,Y089,77.60873922,5.513026401,3/14/2018,128
2158,5,7/20/2018,Ki3/NC356,Y090,91.35046096,5.493764664,3/14/2018,128
2159,5,7/20/2018,Ki3/NC356,Y091,92.66704932,5.50980319,3/14/2018,128
2160,5,7/20/2018,Ki3/NC356,Y092,87.5048482,5.497954556,3/14/2018,128
2161,5,7/20/2018,Ki3/NC356,Y093,86.28216935,5.512334759,3/14/2018,128
2162,5,7/20/2018,Ki3/NC356,Y094,72.09622156,5.502237189,3/14/2018,128
2163,5,7/20/2018,Ki3/NC356,Y095,82.77470842,5.541409726,3/14/2018,128
2164,5,7/20/2018,Ki3/NC356,Y096,86.75842447,5.490020456,3/14/2018,128
2165,5,7/20/2018,Ki3/NC356,Y097,75.02081124,5.529937204,3/14/2018,128
2166,5,7/20/2018,Ki3/NC356,Y098,70.08575326,5.511656989,3/14/2018,128
2167,5,7/20/2018,Ki3/NC356,Y099,81.07459741,5.4936066,3/14/2018,128
2168,5,7/20/2018,Ki3/NC356,Y100,70.09582191,5.505997147,3/14/2018,128
2169,5,7/20/2018,Ki3/NC356,Y101,53.69461708,5.512389319,3/14/2018,128
2170,5,7/20/2018,Ki3/NC356,Y102,88.624744,5.499150093,3/14/2018,128
2171,5,7/20/2018,Ki3/NC356,Y103,87.29876351,5.505004414,3/14/2018,128
2172,5,7/20/2018,Ki3/NC356,Y105,74.64287434,5.489265445,3/14/2018,128
2173,5,7/20/2018,Ki3/NC356,Y106,93.73608736,5.522714314,3/14/2018,128
2174,5,7/20/2018,Ki3/NC356,Y107,68.86279671,5.533239014,3/14/2018,128
2175,5,7/20/2018,Ki3/NC356,Y108,64.19075944,5.519675443,3/14/2018,128
2176,5,7/20/2018,Ki3/NC356,Y109,63.66155557,5.486439253,3/14/2018,128
2177,5,7/20/2018,Ki3/NC356,Y110,56.25323839,5.50333909,3/14/2018,128
2178,5,7/20/2018,Ki3/NC356,Y111,64.82022626,5.507982193,3/14/2018,128
2179,5,7/20/2018,Ki3/NC356,Y112,60.66038156,5.511842186,3/14/2018,128
2180,5,7/20/2018,Ki3/NC356,Y113,71.24390348,5.502855766,3/14/2018,128
2181,5,7/20/2018,Ki3/NC356,Y114,69.50162149,5.488807142,3/14/2018,128
2182,5,7/20/2018,Ki3/NC356,Y115,69.83970211,5.528483875,3/14/2018,128
2183,5,7/20/2018,Ki3/NC356,Y116,48.45381924,5.492875268,3/14/2018,128
2184,5,7/20/2018,Ki3/NC356,Y117,90.62046853,5.496133708,3/14/2018,128
2185,5,7/20/2018,Ki3/NC356,Y118,74.07941922,5.514227813,3/14/2018,128
2186,5,7/20/2018,Ki3/NC356,Y119,62.78028389,5.505628539,3/14/2018,128
2187,5,7/20/2018,Ki3/NC356,Y120,47.08947043,5.513331601,3/14/2018,128
2188,5,7/20/2018,Ki3/NC356,Y121,79.15483057,5.492145583,3/14/2018,128
2189,5,7/20/2018,Ki3/NC356,Y122,64.82291104,5.503390727,3/14/2018,128
2190,5,7/20/2018,Ki3/NC356,Y123,76.59231401,5.495217789,3/14/2018,128
2191,5,7/20/2018,Ki3/NC356,Y124,78.49703225,5.502763803,3/14/2018,128
2192,5,7/20/2018,Ki3/NC356,Y125,61.25322878,5.491386409,3/14/2018,128
2193,5,7/20/2018,Ki3/NC356,Y126,82.15996886,5.498297964,3/14/2018,128
2194,5,7/20/2018,Ki3/NC356,Y127,58.86546354,5.524864823,3/14/2018,128
2195,5,7/20/2018,Ki3/NC356,Y128,71.26229299,5.522075389,3/14/2018,128
2196,5,7/20/2018,Ki3/NC356,Y129,64.43773843,5.492396808,3/14/2018,128
2197,5,7/20/2018,Ki3/NC356,Y130,65.29209509,5.501138435,3/14/2018,128
2198,5,7/20/2018,Ki3/NC356,Y131,46.8332569,5.488996487,3/14/2018,128
2199,5,7/20/2018,Ki3/NC356,Y132,83.28665848,5.486943181,3/14/2018,128
2200,5,7/20/2018,Ki3/NC356,Y133,76.33350824,5.51346478,3/14/2018,128
2201,5,7/20/2018,Ki3/NC356,Y134,45.06121272,5.504725504,3/14/2018,128
2202,5,7/20/2018,Ki3/NC356,Y135,55.87295778,5.533488997,3/14/2018,128
2203,5,7/20/2018,Ki3/NC356,Y136,89.12867793,5.507179304,3/14/2018,128
2204,5,7/20/2018,Ki3/NC356,Y137,45.62147849,5.497638037,3/14/2018,128
2205,5,7/20/2018,Ki3/NC356,Y138,83.12270396,5.496581771,3/14/2018,128
2206,5,7/20/2018,Ki3/NC356,Y139,54.56342052,5.501555656,3/14/2018,128
2207,5,7/20/2018,Ki3/NC356,Y140,84.18965389,5.497314738,3/14/2018,128
2208,5,7/20/2018,Ki3/NC356,Y141,74.50469207,5.517537091,3/14/2018,128
2209,5,7/20/2018,Ki3/NC356,Y142,62.47317162,5.499987314,3/14/2018,128
2210,5,7/20/2018,Ki3/NC356,Y143,74.68820566,5.498827825,3/14/2018,128
2211,5,7/20/2018,Ki3/NC356,Y144,63.91430337,5.515843606,3/14/2018,128
2212,5,7/20/2018,Ki3/NC356,Y145,82.35877699,5.512145068,3/14/2018,128
2213,5,7/20/2018,Ki3/NC356,Y146,71.0583907,5.491517755,3/14/2018,128
2214,5,7/20/2018,Ki3/NC356,Y147,80.56918448,5.509339037,3/14/2018,128
2215,5,7/20/2018,Ki3/NC356,Y148,83.80525306,5.498999412,3/14/2018,128
2216,5,7/20/2018,Ki3/NC356,Y149,66.91572033,5.49688088,3/14/2018,128
2217,5,7/20/2018,Ki3/NC356,Y150,84.22991684,5.492185314,3/14/2018,128
2218,5,7/20/2018,Ki3/NC356,Y151,46.4413544,5.500784309,3/14/2018,128
2219,5,7/20/2018,Ki3/NC356,Y152,42.30847917,5.508542087,3/14/2018,128
2220,5,7/20/2018,Ki3/NC356,Y153,81.90638355,5.496774897,3/14/2018,128
2221,5,7/20/2018,Ki3/NC356,Y154,87.48768498,5.520733359,3/14/2018,128
2222,5,7/20/2018,Ki3/NC356,Y155,79.19293523,5.513229177,3/14/2018,128
2223,5,7/20/2018,Ki3/NC356,Y156,58.8528138,5.488205733,3/14/2018,128
2224,5,7/20/2018,Ki3/NC356,Y157,74.43471453,5.494470784,3/14/2018,128
2225,5,7/20/2018,Ki3/NC356,Y158,87.62656237,5.496230395,3/14/2018,128
2226,5,7/20/2018,Ki3/NC356,Y159,77.69809005,5.487061961,3/14/2018,128
2227,5,7/20/2018,Ki3/NC356,Y160,84.26368375,5.504645716,3/14/2018,128
2228,5,7/20/2018,Ki3/NC356,Y161,81.20685603,5.504744913,3/14/2018,128
2229,5,7/20/2018,Ki3/NC356,Y162,72.62600682,5.517406467,3/14/2018,128
2230,5,7/20/2018,Ki3/NC356,Y163,67.66032061,5.495122316,3/14/2018,128
2231,5,7/20/2018,Ki3/NC356,Y164,68.41290991,5.503178251,3/14/2018,128
2232,5,7/20/2018,Ki3/NC356,Y165,73.44895834,5.496937654,3/14/2018,128
2233,5,7/20/2018,Ki3/NC356,Y166,73.41531685,5.504119535,3/14/2018,128
2234,5,7/20/2018,Ki3/NC356,Y167,75.08822519,5.518592829,3/14/2018,128
2235,5,7/20/2018,Ki3/NC356,Y456,65.98900645,6.187285034,3/14/2018,128
2236,5,7/20/2018,Ki3/NC356,Y457,73.85198563,5.496803952,3/14/2018,128
2237,5,7/20/2018,Ki3/NC356,Y458,89.45574633,5.490900331,3/14/2018,128
2238,5,7/20/2018,Ki3/NC356,Y459,55.85518247,5.505924923,3/14/2018,128
2239,5,7/20/2018,Ki3/NC356,Y460,83.96813557,5.503432446,3/14/2018,128
2240,5,7/20/2018,Ki3/NC356,Y461,50.81866589,5.488285505,3/14/2018,128
2241,5,7/20/2018,Ki3/NC356,Y462,75.05495651,5.508842741,3/14/2018,128
2242,5,7/20/2018,Ki3/NC356,Y463,79.54286706,5.500781777,3/14/2018,128
2243,5,7/20/2018,Ki3/NC356,Y464,85.99236152,5.509655734,3/14/2018,128
2244,5,7/20/2018,Ki3/NC356,Y465,74.55319937,5.499368718,3/14/2018,128
2245,5,7/20/2018,Ki3/NC356,Y466,86.52472782,5.510868091,3/14/2018,128
2246,5,7/20/2018,Ki3/NC356,Y467,63.56022484,5.511042238,3/14/2018,128
2247,5,7/20/2018,Ki3/NC356,Y468,53.68251237,5.511242323,3/14/2018,128
2248,5,7/20/2018,Ki3/NC356,Y469,87.75768822,5.501693826,3/14/2018,128
2249,5,7/20/2018,Ki3/NC356,Y470,91.08638953,5.518441239,3/14/2018,128
2250,5,7/20/2018,Ki3/NC356,Y471,66.22756227,5.507888213,3/14/2018,128
2251,5,7/20/2018,Ki3/NC356,Y472,55.96980514,5.492804939,3/14/2018,128
2252,5,7/20/2018,Ki3/NC356,Y473,81.48778349,5.487122161,3/14/2018,128
2253,5,7/20/2018,Ki3/NC356,Y474,35.93108474,5.507042906,3/14/2018,128
2254,5,7/20/2018,Ki3/NC356,Y475,79.46835054,5.509629534,3/14/2018,128
2255,5,7/20/2018,Ki3/NC356,Y476,71.44992592,5.492428373,3/14/2018,128
2256,5,7/20/2018,Ki3/NC356,Y477,89.37664628,5.504705511,3/14/2018,128
2257,5,7/20/2018,Ki3/NC356,Y478,69.17262213,5.497055005,3/14/2018,128
